V_DC_MAX_V,S_mrad_V,L_um
9.248731355598628170e+02,4.506440077412973011e+01,8.999999999999998579e+01
9.248731355598628170e+02,4.506440077412973011e+01,8.999999999999998579e+01
9.248731355598628170e+02,4.506440077412973011e+01,8.999999999999998579e+01
1.027755918942330709e+03,4.505917847907746676e+01,9.999999999999998579e+01
1.027755918942330709e+03,4.505917847907746676e+01,9.999999999999998579e+01
1.027755918942330709e+03,4.505917847907746676e+01,9.999999999999998579e+01
9.250142714614005399e+02,4.505752498309954035e+01,8.999999999999998579e+01
9.250142714614005399e+02,4.505752498309954035e+01,8.999999999999998579e+01
9.250142714614005399e+02,4.505752498309954035e+01,8.999999999999998579e+01
9.250329535423768448e+02,4.505661499570167905e+01,8.999999999999998579e+01
1.027847981844044625e+03,4.505514259167689062e+01,9.999999999999998579e+01
9.250853693043936801e+02,4.505406206719663942e+01,8.999999999999998579e+01
9.250853693043936801e+02,4.505406206719663942e+01,8.999999999999998579e+01
9.250902916780132728e+02,4.505382233608220588e+01,8.999999999999998579e+01
1.027891146862759797e+03,4.505325055663103484e+01,9.999999999999998579e+01
1.027891146862759797e+03,4.505325055663103484e+01,9.999999999999998579e+01
1.027891146862759797e+03,4.505325055663103484e+01,9.999999999999998579e+01
9.251020875111814803e+02,4.505324786178467633e+01,8.999999999999998579e+01
9.251395283528661366e+02,4.505142453517406409e+01,8.999999999999998579e+01
9.251395283528661366e+02,4.505142453517406409e+01,8.999999999999998579e+01
9.251395283528661366e+02,4.505142453517406409e+01,8.999999999999998579e+01
9.251761282817778920e+02,4.504964230270506675e+01,8.999999999999998579e+01
9.251856009337712976e+02,4.504918105516346571e+01,8.999999999999998579e+01
1.028012650164273282e+03,4.504792560398023937e+01,9.999999999999998579e+01
1.028012650164273282e+03,4.504792560398023937e+01,9.999999999999998579e+01
9.252352383733558554e+02,4.504676423627220316e+01,8.999999999999998579e+01
1.028044058633702662e+03,4.504654931433359621e+01,9.999999999999998579e+01
1.028044058633702662e+03,4.504654931433359621e+01,9.999999999999998579e+01
1.028044058633702662e+03,4.504654931433359621e+01,9.999999999999998579e+01
9.253203769234146421e+02,4.504261949215161565e+01,8.999999999999998579e+01
9.253203769234146421e+02,4.504261949215161565e+01,8.999999999999998579e+01
9.253203769234146421e+02,4.504261949215161565e+01,8.999999999999998579e+01
1.028164016167577302e+03,4.504129366165528836e+01,9.999999999999998579e+01
1.028164016167577302e+03,4.504129366165528836e+01,9.999999999999998579e+01
9.254004148456082248e+02,4.503872375402952599e+01,8.999999999999998579e+01
9.254004148456082248e+02,4.503872375402952599e+01,8.999999999999998579e+01
9.254004148456082248e+02,4.503872375402952599e+01,8.999999999999998579e+01
9.254205078435896894e+02,4.503774586022038307e+01,8.999999999999998579e+01
9.254497118859169404e+02,4.503632462228650724e+01,8.999999999999998579e+01
9.254777397333930367e+02,4.503496070916012428e+01,8.999999999999998579e+01
9.254777397333930367e+02,4.503496070916012428e+01,8.999999999999998579e+01
9.254901035504727815e+02,4.503435907764157520e+01,8.999999999999998579e+01
9.254901035504727815e+02,4.503435907764157520e+01,8.999999999999998579e+01
9.254901035504727815e+02,4.503435907764157520e+01,8.999999999999998579e+01
9.255321355289697749e+02,4.503231389396862028e+01,8.999999999999998579e+01
9.255321355289697749e+02,4.503231389396862028e+01,8.999999999999998579e+01
9.255321355289697749e+02,4.503231389396862028e+01,8.999999999999998579e+01
1.028379700230636672e+03,4.503184706404137927e+01,9.999999999999998579e+01
1.028379700230636672e+03,4.503184706404137927e+01,9.999999999999998579e+01
9.255526711683188523e+02,4.503131474244976573e+01,8.999999999999998579e+01
9.255526711683188523e+02,4.503131474244976573e+01,8.999999999999998579e+01
9.255713365044614420e+02,4.503040662808465555e+01,8.999999999999998579e+01
9.256400426412124034e+02,4.502706422160566291e+01,8.999999999999998579e+01
9.256400426412124034e+02,4.502706422160566291e+01,8.999999999999998579e+01
9.256400426412124034e+02,4.502706422160566291e+01,8.999999999999998579e+01
1.028496595721746417e+03,4.502672889456952277e+01,9.999999999999998579e+01
1.028496595721746417e+03,4.502672889456952277e+01,9.999999999999998579e+01
1.028496595721746417e+03,4.502672889456952277e+01,9.999999999999998579e+01
9.256765058632322507e+02,4.502529056544261010e+01,8.999999999999998579e+01
9.256765058632322507e+02,4.502529056544261010e+01,8.999999999999998579e+01
1.028551770535091237e+03,4.502431351652686686e+01,9.999999999999998579e+01
1.028553403606678785e+03,4.502424202978937728e+01,9.999999999999998579e+01
9.257303312394890327e+02,4.502267262896157973e+01,8.999999999999998579e+01
9.257303312394890327e+02,4.502267262896157973e+01,8.999999999999998579e+01
9.257303312394890327e+02,4.502267262896157973e+01,8.999999999999998579e+01
1.028592018745488076e+03,4.502255174119674308e+01,9.999999999999998579e+01
1.028592018745488076e+03,4.502255174119674308e+01,9.999999999999998579e+01
1.028592018745488076e+03,4.502255174119674308e+01,9.999999999999998579e+01
9.257759195392733318e+02,4.502045556211680122e+01,8.999999999999998579e+01
9.257759195392733318e+02,4.502045556211680122e+01,8.999999999999998579e+01
9.258241524408759915e+02,4.501811011973715893e+01,8.999999999999998579e+01
9.258241524408759915e+02,4.501811011973715893e+01,8.999999999999998579e+01
9.259263051499139010e+02,4.501314350211443838e+01,8.999999999999998579e+01
1.028810855366169790e+03,4.501297507020214539e+01,9.999999999999998579e+01
1.028810855366169790e+03,4.501297507020214539e+01,9.999999999999998579e+01
1.028810855366169790e+03,4.501297507020214539e+01,9.999999999999998579e+01
1.028821639419660187e+03,4.501250324660092872e+01,9.999999999999998579e+01
9.259597214925283879e+02,4.501151905281009391e+01,8.999999999999998579e+01
9.259597214925283879e+02,4.501151905281009391e+01,8.999999999999998579e+01
9.259597214925283879e+02,4.501151905281009391e+01,8.999999999999998579e+01
9.260054580188158297e+02,4.500929587960245470e+01,8.999999999999998579e+01
9.260054580188158297e+02,4.500929587960245470e+01,8.999999999999998579e+01
9.260054580188158297e+02,4.500929587960245470e+01,8.999999999999998579e+01
9.260256109100334925e+02,4.500831635221902616e+01,8.999999999999998579e+01
9.260256109100334925e+02,4.500831635221902616e+01,8.999999999999998579e+01
9.260256109100334925e+02,4.500831635221902616e+01,8.999999999999998579e+01
9.260286159922258094e+02,4.500817029443243200e+01,8.999999999999998579e+01
1.028980230853300100e+03,4.500556570085655750e+01,9.999999999999998579e+01
9.260952070036044006e+02,4.500493397536119744e+01,8.999999999999998579e+01
9.260952070036044006e+02,4.500493397536119744e+01,8.999999999999998579e+01
9.260952070036044006e+02,4.500493397536119744e+01,8.999999999999998579e+01
9.260967178534683626e+02,4.500486055354998882e+01,8.999999999999998579e+01
9.260967178534683626e+02,4.500486055354998882e+01,8.999999999999998579e+01
9.260967178534683626e+02,4.500486055354998882e+01,8.999999999999998579e+01
9.261051927359576439e+02,4.500444870950934728e+01,8.999999999999998579e+01
1.029015026205071308e+03,4.500404387226286218e+01,9.999999999999998579e+01
1.029015026205071308e+03,4.500404387226286218e+01,9.999999999999998579e+01
1.029015026205071308e+03,4.500404387226286218e+01,9.999999999999998579e+01
1.029026612636562504e+03,4.500353714457987309e+01,9.999999999999998579e+01
1.029026612636562504e+03,4.500353714457987309e+01,9.999999999999998579e+01
9.261268337076410262e+02,4.500339708249164516e+01,8.999999999999998579e+01
9.261268337076410262e+02,4.500339708249164516e+01,8.999999999999998579e+01
9.261268337076410262e+02,4.500339708249164516e+01,8.999999999999998579e+01
9.261329745919697416e+02,4.500309867970990041e+01,8.999999999999998579e+01
9.261561704786528253e+02,4.500197156226401773e+01,8.999999999999998579e+01
9.261561704786528253e+02,4.500197156226401773e+01,8.999999999999998579e+01
9.261561704786528253e+02,4.500197156226401773e+01,8.999999999999998579e+01
9.261845632187740875e+02,4.500059199998857196e+01,8.999999999999998579e+01
9.261845632187740875e+02,4.500059199998857196e+01,8.999999999999998579e+01
9.261845632187740875e+02,4.500059199998857196e+01,8.999999999999998579e+01
9.262546453175905299e+02,4.499718717394933520e+01,8.999999999999998579e+01
9.262546453175905299e+02,4.499718717394933520e+01,8.999999999999998579e+01
9.262546453175905299e+02,4.499718717394933520e+01,8.999999999999998579e+01
9.262794784034808799e+02,4.499598082204370542e+01,8.999999999999998579e+01
9.262794784034808799e+02,4.499598082204370542e+01,8.999999999999998579e+01
9.262794784034808799e+02,4.499598082204370542e+01,8.999999999999998579e+01
1.132137121227843181e+03,4.499527501382402050e+01,1.099999999999999858e+02
9.263048054663055382e+02,4.499475054014685327e+01,8.999999999999998579e+01
9.263665202047727689e+02,4.499175298010833757e+01,8.999999999999998579e+01
9.263665202047727689e+02,4.499175298010833757e+01,8.999999999999998579e+01
9.263665202047727689e+02,4.499175298010833757e+01,8.999999999999998579e+01
1.029324029679353998e+03,4.499053364077857964e+01,9.999999999999998579e+01
9.264167085504549277e+02,4.498931556546482824e+01,8.999999999999998579e+01
9.264167085504549277e+02,4.498931556546482824e+01,8.999999999999998579e+01
9.264779438221720511e+02,4.498634201063668314e+01,8.999999999999998579e+01
9.264779438221720511e+02,4.498634201063668314e+01,8.999999999999998579e+01
9.264927694902399935e+02,4.498562214255330360e+01,8.999999999999998579e+01
9.264927694902399935e+02,4.498562214255330360e+01,8.999999999999998579e+01
9.264927694902399935e+02,4.498562214255330360e+01,8.999999999999998579e+01
9.265331010603381401e+02,4.498366393860919032e+01,8.999999999999998579e+01
9.265331010603381401e+02,4.498366393860919032e+01,8.999999999999998579e+01
9.265331010603381401e+02,4.498366393860919032e+01,8.999999999999998579e+01
1.029525574735075679e+03,4.498172606976519461e+01,9.999999999999998579e+01
1.029525574735075679e+03,4.498172606976519461e+01,9.999999999999998579e+01
1.029525574735075679e+03,4.498172606976519461e+01,9.999999999999998579e+01
9.266366734474717077e+02,4.497863600739337642e+01,8.999999999999998579e+01
9.266366734474717077e+02,4.497863600739337642e+01,8.999999999999998579e+01
9.266366734474717077e+02,4.497863600739337642e+01,8.999999999999998579e+01
9.266412839258315444e+02,4.497841221742032047e+01,8.999999999999998579e+01
9.266412839258315444e+02,4.497841221742032047e+01,8.999999999999998579e+01
1.029602531608526306e+03,4.497836394419297079e+01,9.999999999999998579e+01
1.029602531608526306e+03,4.497836394419297079e+01,9.999999999999998579e+01
1.029602531608526306e+03,4.497836394419297079e+01,9.999999999999998579e+01
9.266735154792902449e+02,4.497684777851745253e+01,8.999999999999998579e+01
9.266735154792902449e+02,4.497684777851745253e+01,8.999999999999998579e+01
9.266735154792902449e+02,4.497684777851745253e+01,8.999999999999998579e+01
9.266750799199611492e+02,4.497677184725369415e+01,8.999999999999998579e+01
9.266750799199611492e+02,4.497677184725369415e+01,8.999999999999998579e+01
9.266906795649931610e+02,4.497601472118026322e+01,8.999999999999998579e+01
9.266906795649931610e+02,4.497601472118026322e+01,8.999999999999998579e+01
9.267213246896880037e+02,4.497452743957500587e+01,8.999999999999998579e+01
9.267213246896880037e+02,4.497452743957500587e+01,8.999999999999998579e+01
9.267213246896880037e+02,4.497452743957500587e+01,8.999999999999998579e+01
9.267389672419061526e+02,4.497367124869830235e+01,8.999999999999998579e+01
9.267389672419061526e+02,4.497367124869830235e+01,8.999999999999998579e+01
9.267389672419061526e+02,4.497367124869830235e+01,8.999999999999998579e+01
1.029728220355352505e+03,4.497287387983746498e+01,9.999999999999998579e+01
1.029728220355352505e+03,4.497287387983746498e+01,9.999999999999998579e+01
9.267556547724479969e+02,4.497286143490469357e+01,8.999999999999998579e+01
9.267556547724479969e+02,4.497286143490469357e+01,8.999999999999998579e+01
9.267558228066693573e+02,4.497285328067510335e+01,8.999999999999998579e+01
9.267558228066693573e+02,4.497285328067510335e+01,8.999999999999998579e+01
9.267999926099411141e+02,4.497070994651690512e+01,8.999999999999998579e+01
9.267999926099411141e+02,4.497070994651690512e+01,8.999999999999998579e+01
9.267999926099411141e+02,4.497070994651690512e+01,8.999999999999998579e+01
9.268779085444813290e+02,4.496692958358008241e+01,8.999999999999998579e+01
9.268779085444813290e+02,4.496692958358008241e+01,8.999999999999998579e+01
9.268779085444813290e+02,4.496692958358008241e+01,8.999999999999998579e+01
9.268895266920205813e+02,4.496636594313832802e+01,8.999999999999998579e+01
1.029927270157990506e+03,4.496418215768461835e+01,9.999999999999998579e+01
1.029927270157990506e+03,4.496418215768461835e+01,9.999999999999998579e+01
1.029927270157990506e+03,4.496418215768461835e+01,9.999999999999998579e+01
9.269845831640012648e+02,4.496175492351407144e+01,8.999999999999998579e+01
1.133058670204110967e+03,4.495867907160470622e+01,1.099999999999999858e+02
1.133058670204110967e+03,4.495867907160470622e+01,1.099999999999999858e+02
1.133058670204110967e+03,4.495867907160470622e+01,1.099999999999999858e+02
1.030099074987629365e+03,4.495668281723958870e+01,9.999999999999998579e+01
1.030099074987629365e+03,4.495668281723958870e+01,9.999999999999998579e+01
9.270991653404819317e+02,4.495619800368270091e+01,8.999999999999998579e+01
9.270991653404819317e+02,4.495619800368270091e+01,8.999999999999998579e+01
9.270991653404819317e+02,4.495619800368270091e+01,8.999999999999998579e+01
9.271184667354782505e+02,4.495526207438528132e+01,8.999999999999998579e+01
9.271692712520392661e+02,4.495279873740099674e+01,8.999999999999998579e+01
9.271692712520392661e+02,4.495279873740099674e+01,8.999999999999998579e+01
1.030198216466295435e+03,4.495235639545085604e+01,9.999999999999998579e+01
1.030198216466295435e+03,4.495235639545085604e+01,9.999999999999998579e+01
1.030198216466295435e+03,4.495235639545085604e+01,9.999999999999998579e+01
9.272418931642923781e+02,4.494927801834213454e+01,8.999999999999998579e+01
9.272418931642923781e+02,4.494927801834213454e+01,8.999999999999998579e+01
9.272418931642923781e+02,4.494927801834213454e+01,8.999999999999998579e+01
9.273262263353736898e+02,4.494519022804197306e+01,8.999999999999998579e+01
9.273262263353736898e+02,4.494519022804197306e+01,8.999999999999998579e+01
9.273699991199279111e+02,4.494306877044633097e+01,8.999999999999998579e+01
9.273699991199279111e+02,4.494306877044633097e+01,8.999999999999998579e+01
1.030426282206157566e+03,4.494240702537275922e+01,9.999999999999998579e+01
1.030426282206157566e+03,4.494240702537275922e+01,9.999999999999998579e+01
9.274356983268862678e+02,4.493988501982963868e+01,8.999999999999998579e+01
9.274356983268862678e+02,4.493988501982963868e+01,8.999999999999998579e+01
9.274356983268862678e+02,4.493988501982963868e+01,8.999999999999998579e+01
1.030534658749385017e+03,4.493768064118336270e+01,9.999999999999998579e+01
1.030534658749385017e+03,4.493768064118336270e+01,9.999999999999998579e+01
9.275154543419546371e+02,4.493602068945105543e+01,8.999999999999998579e+01
9.275154543419546371e+02,4.493602068945105543e+01,8.999999999999998579e+01
9.275212326675642771e+02,4.493574074442123134e+01,8.999999999999998579e+01
9.275212326675642771e+02,4.493574074442123134e+01,8.999999999999998579e+01
1.030647816459277692e+03,4.493274680738676352e+01,9.999999999999998579e+01
1.030647816459277692e+03,4.493274680738676352e+01,9.999999999999998579e+01
1.030647816459277692e+03,4.493274680738676352e+01,9.999999999999998579e+01
9.276140611893160894e+02,4.493124391911246107e+01,8.999999999999998579e+01
9.276225145522466846e+02,4.493083446364343558e+01,8.999999999999998579e+01
9.276225145522466846e+02,4.493083446364343558e+01,8.999999999999998579e+01
1.030722363864668068e+03,4.492949702858211936e+01,9.999999999999998579e+01
